filepath,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDdh_072_jpg.rf.4e0d7096f514f8e2581b1a940fea8467.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0410_jpg.rf.3e5e40cfe16dff00a55509149eece736.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDdh_048_jpg.rf.058ad39182179e845f4de65621adf362.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_IMG_9853_jpg.rf.650b1a1519437fda85aab44a091f275c.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_image1211_jpg.rf.f0ec904df1f5d6c4b30bc2ff851c842f.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_IMG_7390_jpg.rf.6f8b6d859ae16df4cbf77f2b6e231963.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0092_jpg.rf.b38fbc0376ab17e307b93096bf041159.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_001291_jpg.rf.01d0546935c8b245f350e2d901fd2bdc.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0059_JPG_jpg.rf.e28fb43baa66954561c023c60c2a3ad8.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_IMG_8669_jpg.rf.7b650c4660d48ed5844b4029f29d4a30.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0921_jpg.rf.98b5af2ca9b8f48ff533393142eeaed6.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CLD_029_jpg.rf.5cecf0fa9973f6d88a0e14523518541d.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_IMG_9667_jpg.rf.0fc9e9b39e0691204d64edb5a7b33e0b.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDdh_115_jpg.rf.d9331f7c7b7c7ae27d066356d49a7813.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_IMG_8016_JPG_jpg.rf.870aee67cc116453099e32e7a8f917bc.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDv_013_jpg.rf.dcc29ab6ae307074a32acdefbd0d0c1a.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0027_JPG_jpg.rf.c3f89bdc67ac6cfddd0b1c75c47ef691.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0086-Copy_jpg.rf.4eb5d32a30a0fa9d41ec5b52d642f2cd.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0083_jpg.rf.d05a4b0c84df9b8f2f54fb8015ed9894.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_image113_jpg.rf.75874e0e95517fd56931a3b3da22ff5d.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDdh_001_jpg.rf.978d90d0b2f3409c594b771ee3d4a631.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0096_jpg.rf.7d70345f0a710533ee939dfdbe9768de.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDdh_032_jpg.rf.2a514f5f091e1756eddbeb0ab1b23209.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_image1923_jpg.rf.e696de625be0ae37b7191e5dd001815b.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_image638_jpg.rf.64e0f1fd5bfec25c2188a704e0dcd35c.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0909_jpg.rf.12cb883ab30af29aa666ada95ed9f083.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0417_jpg.rf.2e04f84e2be5bd2c9e6e7e9c7822a410.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CND_072_jpg.rf.29fa88ff33f53ad025d090b3d10469cc.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CSD_081_jpg.rf.21c4cf269725aa4df0290c146c1364b4.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDv_010_jpg.rf.14317aa1e5437074b63e9e7ceb508c13.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDdh_040_jpg.rf.2ad1e9275f59db7d9b4635f2019ae212.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_00604_JPG_jpg.rf.d7db379014b8180e7aa3c3041a775c68.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CSD_055_jpg.rf.dc967fe13b4c566a5445ca1cf13cb803.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_01034_JPG_jpg.rf.ddea52b2185adc2f6d91897ecf332048.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDdh_088_jpg.rf.eba1ad6c9cfa44e9f546739e2b0ecb91.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0438_jpg.rf.561f6e4f095a15d66684501ebb2a7b2e.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0410_jpg.rf.2a09091a6fd0f5045aed3436c3eb2b9c.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDs_012_jpg.rf.d5c3e8064e724dbd6791eb56a4fe6264.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_image108_jpg.rf.d16e003b1868cbd905e6e22b9d619a28.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_124s-7F-s-s-2_jpg.rf.104f17f8584c95ca6a02076b8e3bac65.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0086-Copy_jpg.rf.9db3e9d31a2842d5b56b5979f298ef38.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0403_jpg.rf.71f112eba33aa4d3104280c06717e65c.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDdh_001_jpg.rf.70c1455bc16ae3d3d1dd1c47b6859ed3.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_IMG_9051_jpg.rf.d2a50649026fb48281c47aaee9db73e1.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0329_jpg.rf.aba04b4a5c3c2473cd0c122da743d37c.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_IMG_8016_JPG_jpg.rf.34a61814fcdca0fc0995e08bcd735a27.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0768_jpg.rf.1060cb2703f1dca951bcce70f8de5f10.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CLD_029_jpg.rf.18af4d593ce55ab6b0b146b3a69f8927.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_IMG_8016_JPG_jpg.rf.d76d95039a234a93fac85c46561d2e0f.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0016_JPG_jpg.rf.1b20db2193e5c463e69e7ac52384628e.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDdh_052_jpg.rf.b6b58ea610acddd17f90a80be8fb48fb.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_image2418_jpg.rf.f4f25fba6910e910dc77f82a6e0d8c47.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDdh_048_jpg.rf.14c85c648b954ee9846e5732ba5367fd.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_IMG_9051_jpg.rf.2ddd1c735c71ffeca9ad2dcf09eff2d2.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDdh_058_jpg.rf.d3260db6ce173003f41f22ec156b54f9.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_245_jpg.rf.a2cf39bec193ed417932d38423cc2b24.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_IMG_0978_jpg.rf.770b410f1c9a22c4a343135701ecbc58.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_00604_JPG_jpg.rf.0185301d44bc6a226060f8310ac7dc15.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDdh_026_jpg.rf.b4721e851e6929863bd501c6220c0798.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDdh_062_jpg.rf.3b6f93246c03dd290d96cc2157dd08d0.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0416_jpg.rf.29866bd7704482bf4d6480e5a2a8911b.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0468_JPG_jpg.rf.caf42d553a742ceff0a8366b72bad792.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0027_JPG_jpg.rf.1e59861403ba16e834dd37d9ebf6fe3e.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_03130_JPG_jpg.rf.a2cb28bd9d5a555a54e340318b086816.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_IMG_1050_jpg.rf.d338b667aa65d21654a48cbbc4bbc448.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CSD_055_jpg.rf.1be5ee138977468a02cb0999751bc120.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_00901_JPG_jpg.rf.cd1473a1679f8bdae9dd2fe7963f4b72.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0083_jpg.rf.8493f76b8b0d0694eebab2249947a1fc.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_IMG_9852_jpg.rf.af8f2b52683099bb361e488ba0654da3.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CND_030_jpg.rf.05becd1e0b08b5461a0574964974f1fe.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CLD_029_jpg.rf.a4fcf9feb9ad4054577e6aacd73f90c6.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDv_003_jpg.rf.df0430fad716ba0bd948a97002d3a368.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0910_jpg.rf.0e637c0387c139c970169766a26eee86.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0403_jpg.rf.7fe112947c6966e46ffdcb00fdb1d0c3.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_IMG_9667_jpg.rf.aad690dfba88ba0f3e5600e580a1fac9.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_image638_jpg.rf.e7e6cf04b51b9f10734cca2ed103aa2e.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CLD_033_jpg.rf.9c9c71d4f8e0eff6f4ffffbc67f736f9.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDs_012_jpg.rf.6f27cf60385b1ebe8fa37b02b70e561f.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDv_003_jpg.rf.6f141d2494af9c9811c8f579c696670c.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_124s-7F-s-s-2_jpg.rf.da52eefb882d442846541ecbc2dbdf62.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CND_054_jpg.rf.1b6fee155374ac38c53df09e8fd7800f.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_001291_jpg.rf.7d7b549f47c464332df78de2ce90687b.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_IMG_1348_jpg.rf.fac284ac4cad5c7944d53a34bf858083.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDdh_079_jpg.rf.6efc5da3261301eed1c18d2c374913f2.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0096_jpg.rf.3d35e7c0d32f662397d671f91486e0dc.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0393_JPG_jpg.rf.cde438af109721e85f83dc751239f1b8.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CLD_033_jpg.rf.c6894615fed26f868af7aceebe3d8906.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0059_JPG_jpg.rf.715d146e25c8fe478a30040d2765e680.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_00901_JPG_jpg.rf.94a6e6a9c05ec4856725c7a61d88da0e.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0393_JPG_jpg.rf.5cbde583cbfe5d46964486c60792d907.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_image615_jpg.rf.27ff29f12229413fdd9c97d5d634c4fb.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDdh_079_jpg.rf.2a1f43e94511c09b4317186ab49a0ad9.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDdh_072_jpg.rf.cecb34b5da8f3ea4df72a7eecbdf207b.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_IMAG0589_jpg.rf.3536a54d81b0e9d5d13d4653fb744dfa.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CND_072_jpg.rf.dad44623a7c637bec9cb06fe03ce5fa9.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0468_JPG_jpg.rf.7d69172612a1c8d5c379bf7cdeef7e92.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_image1923_jpg.rf.05d1c81d2538abe9fbb8c8adfbb42ab5.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDs_012_jpg.rf.6a8a320b84914e927228fb34a825c110.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDdh_052_jpg.rf.6e94d33cc13cc581be7f771100969389.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0514_jpg.rf.5679ae81ba2fc284003ec6f2dd806d8f.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_IMG_9051_jpg.rf.e86a9facaa4a1bcbd179927bf08e21dc.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDdh_026_jpg.rf.ada0f4b0c42b275f9a9b16beb155c910.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_IMAG0589_jpg.rf.f72842dc4b4cb8bdc7903d774734fed5.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CSD_081_jpg.rf.807d4503171d292c59d48549dd364d7d.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0417_jpg.rf.42677412a3e523a26119baa9f5755eb8.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0788_JPG_jpg.rf.b33feabcc46664fce63498832506650c.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0085_JPG_jpg.rf.c3591a08168b7f20c492b940e753e22d.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDdh_001_jpg.rf.f9c10634b5835e6175f9065fdd68d95d.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0059_JPG_jpg.rf.b5381ae8010c0aa89ce3a03a8b04188a.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDdh_040_jpg.rf.3f689af983ba05eb0e851e2ae378ea51.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0406_jpg.rf.22906a4360fc56362021234a4fc3f597.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_IMG_1348_jpg.rf.bad677d4b7fbdb170929ae89fec89de4.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_124s-7F-s-s-2_jpg.rf.ed9d63dfcc468f5deaae2206f5ccf6c9.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_IMG_9667_jpg.rf.a53a6f3453b1c7d06eefec99c307542c.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0768_jpg.rf.f4dac1094604872a083e36023942d4ca.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_CMDdh_105_jpg.rf.17da74bfa850f05ceadaf1aacfd702cb.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_DSC_0464_JPG_jpg.rf.83daa065ced6ac7c596533ddda87a0f9.jpg,0,0,0,0,0,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/8_Continuous horizontal cracks/cropped_001282_jpg.rf.2d4f7a255f10ff18654cf850c7f9d57c.jpg,0,0,0,0,0,0,0,0,1,0,0
